client_id,age,monthly_income,loan_amount,loan_term_months,gender,marital_status,education,has_house,has_car,default
1048,30,500,3000,24,Female,Single,PhD,1,0,1
1310,25,500,1000,6,Female,Divorced,Master,0,0,0
1351,30,300,2000,6,Male,Single,High School,0,0,0
1002,40,500,1000,6,Female,Single,Master,0,0,0
1404,40,500,3000,24,,Divorced,Bachelor,1,1,0
1340,45,1000,4000,6,Female,Married,Bachelor,1,0,0
1069,30,500,1000,6,Male,Married,Master,0,0,0
1263,30,700,1000,6,Female,Divorced,Bachelor,0,1,0
1043,30,300,4000,6,Male,Married,High School,0,1,0
1190,40,300,1000,12,Female,Divorced,Bachelor,0,1,1
1161,25,300,1000,12,Female,Divorced,Bachelor,0,1,1
1025,45,500,1000,12,Female,Divorced,PhD,1,1,0
1272,40,1000,4000,12,Female,Married,Bachelor,0,1,0
1439,35,700,4000,24,Female,Divorced,Bachelor,0,0,0
1330,35,1000,2000,36,Male,Married,Master,0,0,1
1424,25,700,1000,24,Other,Married,Bachelor,1,1,0
1064,45,300,4000,12,Female,Married,High School,1,1,1
1012,30,1000,1000,24,Female,Divorced,Bachelor,0,0,0
1249,25,500,4000,24,Male,Single,High School,0,1,0
1301,30,300,4000,6,Female,Single,High School,1,1,0
1212,35,300,1000,12,Male,Single,Master,0,0,0
1124,35,300,1000,6,Female,Single,Bachelor,1,1,0
1224,25,1000,2000,6,Male,Single,High School,0,1,0
1274,35,700,2000,36,Male,Married,Bachelor,1,1,0
1462,30,700,3000,12,Male,Divorced,Bachelor,1,0,0
1061,35,500,1000,24,Female,Married,High School,1,0,0
1386,40,500,3000,12,Male,Married,High School,0,0,0
1482,35,500,4000,6,Male,Single,PhD,0,1,0
1382,30,300,1000,6,Male,Married,Bachelor,1,0,0
1212,45,,2000,6,Female,Divorced,High School,0,0,0
1083,45,500,4000,6,Male,Divorced,Bachelor,0,1,0
1344,35,300,4000,6,Male,Divorced,Bachelor,0,0,1
1225,35,1000,2000,6,Male,Divorced,Master,1,0,0
1267,40,300,1000,36,Female,Married,PhD,0,0,0
1361,40,300,3000,24,Female,Divorced,High School,0,0,0
1241,25,1000,2000,12,Female,Single,High School,0,0,1
1047,25,1000,4000,36,Female,Divorced,PhD,1,0,0
1053,45,1000,4000,6,Female,Divorced,PhD,0,0,0
1092,35,700,4000,36,Male,Single,Bachelor,1,0,0
1067,35,300,3000,36,Male,Divorced,High School,1,1,0
1088,25,500,2000,24,Male,Married,Master,1,1,0
1078,25,300,1000,36,Male,Married,High School,0,0,0
1330,30,,1000,6,Female,Single,,0,1,0
1280,35,1000,4000,6,Male,Married,Bachelor,1,0,0
1380,,700,1000,24,Male,Divorced,PhD,0,1,0
1306,40,1000,4000,24,Female,Single,,0,1,0
1088,25,1000,1000,6,Male,Single,High School,1,1,0
1128,25,1000,2000,36,Male,Married,PhD,0,0,0
1031,40,700,1000,24,Male,Married,High School,0,1,0
1160,35,700,4000,36,Male,Divorced,Master,0,0,0
1444,25,500,4000,24,Male,Single,Master,0,0,0
1484,40,1000,3000,12,Male,Divorced,PhD,0,0,0
1019,,1000,3000,36,Female,Divorced,PhD,1,1,1
1212,25,300,4000,12,Male,Divorced,Bachelor,0,0,0
1282,40,500,4000,36,Male,Married,High School,0,0,0
1043,45,300,3000,24,Male,Single,Master,1,0,0
1069,25,500,2000,12,Female,Married,High School,1,1,0
1060,25,500,1000,12,Female,Single,PhD,0,1,0
1204,40,700,1000,24,Female,Divorced,High School,1,0,0
1209,30,700,1000,36,Male,Single,Bachelor,1,1,1
1047,35,700,1000,24,Female,Divorced,Bachelor,0,0,0
1126,30,700,4000,12,Male,Single,Master,1,1,0
1172,35,300,1000,24,Male,Single,,1,0,0
1455,25,700,2000,6,Female,Divorced,PhD,1,0,0
1219,40,500,4000,12,Male,Divorced,Bachelor,0,0,0
1083,30,1000,2000,24,Male,Single,High School,0,1,0
1020,40,1000,1000,12,,Single,,1,0,0
1261,25,,2000,36,Male,Divorced,Master,0,0,1
1188,40,700,1000,36,Male,Single,Bachelor,1,0,0
1021,45,500,3000,24,,Married,High School,0,1,0
1241,,1000,2000,24,Female,Married,Bachelor,0,1,0
1197,40,500,4000,24,Male,Divorced,Master,1,1,0
1237,40,500,1000,36,Female,Single,Bachelor,0,0,0
1260,40,500,3000,36,Female,Single,Bachelor,1,1,0
1468,40,300,3000,12,Female,Divorced,High School,1,0,1
1301,30,700,4000,6,Male,Single,High School,1,0,0
1262,35,300,3000,12,Male,Single,Bachelor,1,1,0
1163,45,1000,2000,6,Other,Single,High School,0,1,0
1425,25,500,4000,12,Female,Married,Bachelor,0,0,0
1001,35,500,4000,6,Female,Married,Master,1,1,0
1173,,300,2000,6,Female,Single,Bachelor,1,0,0
1393,25,500,1000,12,Female,Divorced,High School,1,0,0
1142,30,300,2000,24,Female,Single,Master,0,1,1
1477,40,700,3000,24,,Married,High School,1,0,0
1098,35,1000,1000,36,Male,Married,,1,0,0
1474,35,300,1000,12,Male,Married,High School,0,1,0
1363,35,300,4000,24,Male,Divorced,Bachelor,1,0,1
1142,25,300,2000,24,Female,Divorced,Master,0,0,0
1051,40,500,3000,6,Female,Divorced,Master,1,0,0
1427,40,500,2000,6,Male,Married,PhD,1,0,0
1228,,700,2000,36,Female,Single,Bachelor,0,0,0
1279,40,1000,3000,12,Female,Divorced,Master,0,1,0
1408,30,,3000,36,Female,Married,High School,0,1,1
1400,25,1000,4000,36,Female,Single,High School,1,1,0
1117,,,4000,24,Male,Single,Master,0,0,0
1357,35,,3000,12,Male,Married,Master,0,0,0
1135,40,500,2000,36,Female,Divorced,,0,0,0
1431,35,500,2000,24,,Single,Bachelor,1,1,0
1351,25,500,1000,36,Female,Divorced,,0,0,0
1079,30,300,4000,6,Male,Married,High School,0,1,0
1110,30,500,3000,36,Female,Divorced,High School,1,0,0
1370,25,,2000,36,Female,Divorced,High School,0,1,0
1379,45,300,2000,24,Male,Single,High School,1,0,0
1444,30,500,3000,6,Male,Married,PhD,1,0,0
1139,25,500,2000,12,Female,Married,PhD,1,0,0
1455,30,1000,4000,12,Male,Single,Master,0,1,0
1118,35,500,1000,6,Female,Single,Bachelor,1,0,0
1390,35,1000,4000,12,Female,Married,Bachelor,0,1,0
1202,35,,1000,36,Female,Divorced,High School,0,0,0
1400,30,300,2000,12,Female,Single,Bachelor,0,0,0
1383,45,700,2000,36,Female,Single,High School,1,1,0
1493,40,1000,4000,12,Male,Divorced,Master,0,1,0
1222,45,500,4000,6,Male,Divorced,PhD,0,0,0
1441,30,1000,2000,24,Female,Married,High School,1,1,0
1261,45,1000,3000,12,Female,Divorced,Bachelor,0,1,1
1398,30,500,2000,36,Female,Married,High School,0,1,0
1038,45,700,4000,12,Male,Divorced,High School,1,1,0
1313,45,,4000,36,Male,Married,Master,1,1,1
1151,30,1000,2000,6,Male,Single,Bachelor,1,0,0
1343,40,,1000,12,Female,Single,Master,0,0,0
1449,25,700,1000,12,Male,Single,High School,0,1,1
1407,30,500,4000,12,Male,Single,Master,0,1,0
1063,35,300,1000,6,Other,Married,Master,0,0,0
1276,40,500,1000,36,Male,Married,Master,1,1,0
1485,30,700,3000,6,Male,Married,Bachelor,1,1,1
1402,45,1000,4000,24,Female,Single,High School,1,0,1
1324,40,500,2000,36,Female,Married,Bachelor,1,1,0
1059,35,700,4000,12,Female,Single,High School,1,1,1
1178,25,500,2000,12,Other,Divorced,High School,0,1,0
1314,,500,1000,36,,Married,High School,1,0,0
1183,25,500,3000,12,Female,Married,High School,1,0,0
1445,25,700,1000,6,Male,Married,Master,1,1,0
1087,30,500,3000,36,Male,Married,High School,1,1,0
1379,40,1000,2000,12,Female,Married,Bachelor,0,1,0
1096,25,700,4000,24,Male,Married,Master,0,1,0
1045,30,700,2000,36,Male,Married,High School,0,0,0
1489,45,500,3000,36,Male,Married,Bachelor,0,0,0
1446,25,700,2000,24,Female,Married,Master,0,1,0
1402,45,700,1000,36,Female,Single,High School,0,1,0
1205,40,700,2000,12,Female,Divorced,Master,1,1,1
1068,40,700,4000,6,Female,Married,High School,0,0,0
1265,30,300,2000,12,Female,Single,Bachelor,1,0,0
1397,30,500,3000,24,Male,Married,,1,1,0
1451,45,300,1000,6,Male,Married,Bachelor,0,1,1
1453,25,500,4000,12,Male,Single,,1,1,1
1363,30,500,2000,12,Other,Single,Bachelor,1,1,0
1091,,300,2000,24,Male,Single,PhD,1,0,0
1180,40,500,1000,36,Female,Divorced,Master,0,1,0
1015,25,700,2000,24,Male,Single,High School,0,0,1
1408,,300,4000,36,Male,Married,High School,0,1,1
1066,30,1000,1000,24,Female,Single,High School,1,1,1
1379,40,700,1000,36,Male,Divorced,PhD,0,0,1
1093,25,500,2000,6,Male,Single,Bachelor,1,0,0
1192,25,1000,2000,24,Other,Divorced,Master,0,1,0
1176,35,700,3000,6,Female,Divorced,Bachelor,0,1,0
1380,35,500,2000,24,Female,Divorced,Bachelor,1,0,1
1008,35,1000,2000,36,Male,Married,Master,0,0,0
1160,25,700,3000,6,Male,Single,High School,1,0,1
1105,45,300,2000,12,Male,Married,Bachelor,1,1,0
1106,35,300,4000,24,Female,Single,Bachelor,1,1,0
1460,25,700,2000,24,Female,Married,,1,0,0
1125,,,1000,6,Male,Married,High School,0,0,0
1051,30,300,2000,36,Female,Married,Master,0,0,0
1047,40,1000,4000,12,Male,Married,High School,1,0,1
1217,25,300,1000,12,Male,Divorced,Master,0,0,0
1493,40,1000,1000,6,Female,Married,Master,1,1,1
1016,40,1000,3000,6,Male,Married,Bachelor,0,0,0
1201,40,1000,3000,6,Male,Divorced,High School,1,0,0
1355,25,300,3000,36,,Divorced,Master,0,0,0
1418,40,500,4000,24,,Single,Bachelor,1,0,0
1442,30,500,3000,6,Other,Divorced,High School,0,1,0
1136,45,1000,3000,36,Male,Married,High School,0,0,0
1253,,300,4000,12,Female,Married,Bachelor,1,1,0
1044,25,700,4000,36,,Married,Bachelor,0,1,1
1059,,700,3000,24,,Married,Bachelor,1,1,0
1318,25,1000,2000,24,Female,Single,,1,0,0
1055,45,300,2000,6,Male,Married,PhD,0,0,0
1075,30,500,2000,24,Female,Married,Bachelor,1,0,0
1108,,300,4000,36,Female,Divorced,Bachelor,1,0,0
1040,,300,4000,12,Female,Divorced,High School,0,1,0
1417,40,300,3000,12,Male,Divorced,High School,1,0,0
1080,25,700,2000,12,Female,Divorced,High School,0,1,0
1124,25,700,4000,36,Male,Divorced,High School,0,1,0
1328,30,500,2000,6,Female,Single,Master,1,0,0
1327,40,500,1000,36,Female,Married,Bachelor,0,0,0
1058,25,1000,2000,6,Male,Single,Master,1,0,0
1067,30,,2000,6,Male,Married,Master,0,1,0
1247,35,1000,2000,36,Male,Married,High School,1,1,0
1231,,300,2000,24,Male,Single,High School,1,1,0
1329,25,300,3000,24,Male,Single,Bachelor,0,0,0
1498,40,300,3000,6,Female,Divorced,High School,1,0,0
1222,40,700,3000,6,Female,Divorced,PhD,1,1,0
1215,35,700,4000,36,Female,Married,High School,1,1,0
1313,30,500,1000,6,Other,Divorced,Master,0,0,1
1435,25,1000,2000,24,Male,Married,Bachelor,1,0,0
1352,40,500,4000,36,Male,Single,Master,1,1,0
1449,25,1000,2000,12,Male,Single,Master,1,0,0
1142,45,1000,2000,36,Male,Divorced,Master,0,0,0
1467,,700,3000,36,Female,Single,PhD,1,1,0
1321,,300,4000,12,,Married,Bachelor,1,0,0
1418,30,1000,4000,24,Female,Single,Master,1,0,0
1282,35,,2000,36,Female,Married,High School,0,1,0
1322,40,1000,3000,24,Female,Married,Bachelor,0,0,0
1466,35,300,1000,36,Female,Divorced,Bachelor,1,0,1
1356,30,1000,2000,24,Female,Divorced,Bachelor,1,0,0
1046,40,300,1000,36,Female,Married,High School,0,0,0
1377,30,300,4000,6,Female,Divorced,High School,1,0,0
1413,40,500,3000,12,Female,Single,,1,1,0
1020,40,500,3000,24,Female,Married,Master,0,1,0
1420,35,700,1000,24,Male,Divorced,Master,1,0,0
1201,35,300,2000,6,Male,Married,Bachelor,1,1,0
1353,30,500,2000,24,Male,Married,,0,1,0
1181,30,1000,1000,12,Female,Single,High School,0,0,0
1201,,500,3000,24,Male,Divorced,PhD,0,1,0
1442,45,500,3000,36,Female,Married,High School,1,1,0
1427,40,300,4000,6,Male,Single,Bachelor,1,0,0
1261,30,500,3000,6,Male,Single,High School,1,1,0
1483,35,,4000,36,Female,Married,Bachelor,1,1,0
1224,25,500,2000,24,,Divorced,Bachelor,0,0,0
1219,35,700,1000,6,Female,Single,Master,1,0,0
1410,30,1000,3000,24,,Married,High School,0,1,0
1190,25,700,2000,24,Male,Divorced,Bachelor,1,0,0
1006,35,700,1000,24,Female,Single,Master,0,0,0
1101,35,300,3000,6,Female,Single,High School,1,0,0
1214,30,300,2000,24,Female,Divorced,Master,0,0,0
1408,30,300,4000,36,Male,Married,Bachelor,0,0,0
1040,35,,4000,6,Female,Married,,0,0,0
1337,35,500,1000,12,Female,Married,Bachelor,0,1,1
1109,25,700,4000,6,,Married,Master,1,1,1
1236,40,700,2000,36,Female,Single,Bachelor,0,1,0
1105,30,300,4000,36,Male,Single,Bachelor,0,1,0
1416,40,1000,3000,12,Female,Single,High School,1,1,0
1282,30,300,1000,36,,Single,High School,1,1,0
1416,35,700,4000,24,Female,Single,Master,0,1,0
1100,30,700,2000,6,Male,Divorced,High School,0,0,0
1210,45,500,3000,12,Male,Divorced,High School,0,0,0
1312,45,300,2000,6,,Divorced,PhD,0,0,0
1242,30,300,1000,24,,Single,Bachelor,0,0,0
1376,25,500,2000,36,Male,Single,PhD,0,1,0
1497,,700,4000,24,Female,Married,,0,1,0
1178,25,1000,1000,36,Female,Single,High School,0,0,1
1070,,300,2000,6,Male,Single,High School,0,0,0
1023,40,500,4000,12,Male,Divorced,Master,1,1,0
1141,25,300,4000,36,Male,Divorced,,0,0,0
1233,30,300,4000,24,Female,Married,Bachelor,1,0,0
1425,40,700,1000,12,Female,Single,Bachelor,1,0,0
1187,30,1000,1000,12,Male,Married,,1,0,0
1048,25,700,4000,12,Male,Divorced,Bachelor,1,1,0
1003,25,1000,4000,12,Male,Divorced,Master,0,1,0
1291,45,300,2000,24,Other,Married,High School,1,0,1
1309,40,500,3000,36,Male,Married,Bachelor,1,1,0
1265,30,300,1000,6,Male,Married,,1,0,0
1493,,1000,4000,24,Female,Single,PhD,0,1,0
1050,35,700,2000,24,Female,Divorced,Bachelor,0,0,0
1247,30,1000,3000,12,Male,Married,Master,0,1,0
1213,35,1000,1000,12,Female,Married,High School,0,1,0
1159,45,500,3000,6,Male,Married,Bachelor,1,1,0
1482,40,700,3000,24,Female,Single,High School,0,0,0
1344,35,300,2000,12,Male,Divorced,Master,0,0,0
1205,30,300,3000,24,Female,Single,,1,1,0
1197,45,300,2000,24,Male,Divorced,,0,1,0
1225,30,700,2000,24,Female,Married,PhD,1,0,1
1476,25,700,1000,6,Male,Divorced,PhD,0,1,0
1352,40,1000,1000,24,Female,Single,High School,0,0,0
1376,,500,3000,6,Male,Single,Bachelor,1,0,0
1213,25,700,2000,12,Male,Divorced,Bachelor,0,1,0
1371,45,500,3000,24,Female,Single,PhD,0,1,0
1213,40,300,1000,24,Female,Divorced,,1,1,0
1062,25,700,2000,24,Other,Divorced,,1,1,1
1125,40,500,2000,36,Male,Single,Bachelor,0,1,0
1323,30,500,4000,6,Male,Married,High School,1,1,1
1096,40,500,4000,24,Male,Married,,0,1,1
1110,25,700,2000,12,Female,Divorced,,0,0,0
1226,30,700,2000,12,Male,Married,Master,1,0,0
1135,25,700,4000,6,Male,Divorced,Master,1,0,0
1042,35,300,1000,36,Female,Single,Bachelor,1,0,0
1065,40,500,4000,36,Female,Married,High School,0,1,1
1368,30,300,3000,36,Female,Divorced,Bachelor,0,1,0
1393,,300,1000,36,Male,Divorced,High School,0,0,0
1012,,300,4000,6,Other,Divorced,Master,0,1,0
1159,30,1000,3000,6,Male,Married,Bachelor,1,0,0
1116,40,1000,1000,36,Female,Divorced,Master,0,0,0
1173,30,500,1000,6,Female,Divorced,Bachelor,0,0,1
1058,40,1000,1000,36,Male,Divorced,Bachelor,0,1,0
1431,30,500,3000,36,Female,Divorced,Bachelor,0,1,0
1094,45,700,2000,36,,Divorced,Bachelor,1,1,0
1306,25,700,4000,6,Male,Single,High School,1,0,0
1324,40,500,3000,12,Other,Married,High School,1,0,0
1246,35,300,2000,6,Female,Divorced,Master,1,0,0
1370,40,700,2000,36,Female,Divorced,Master,1,1,0
1402,35,300,3000,24,Other,Divorced,High School,1,0,0
1356,25,700,1000,36,Male,Married,High School,0,0,0
1290,35,500,2000,12,Female,Married,,0,1,0
1009,35,500,2000,6,Male,Single,Master,1,1,0
1185,30,500,3000,36,Female,Divorced,Master,1,0,0
1364,25,1000,1000,36,Female,Married,High School,0,1,1
1271,25,500,3000,36,Male,Married,Master,1,1,0
1128,35,500,1000,12,Female,Married,Bachelor,0,1,0
1112,30,1000,4000,24,Female,Divorced,Bachelor,0,0,0
1190,35,700,4000,36,Female,Single,PhD,0,1,0
1453,25,700,1000,12,Male,Divorced,PhD,1,1,0
1337,40,1000,4000,36,Male,Married,Master,0,0,0
1112,30,500,4000,6,Female,Single,High School,1,1,1
1377,30,1000,1000,6,Female,Single,Master,1,0,0
1433,35,700,4000,24,Male,Married,,1,0,1
1439,35,300,1000,36,Male,Divorced,,0,1,1
1189,25,700,4000,12,Female,Divorced,High School,0,0,0
1381,45,700,2000,36,Other,Divorced,PhD,1,1,0
1174,25,700,2000,24,Female,Married,High School,0,0,1
1107,35,1000,1000,24,Male,Married,Bachelor,1,0,0
1376,35,700,1000,36,Female,Divorced,Bachelor,0,0,0
1023,45,,1000,6,Male,Divorced,,0,0,1
1011,35,300,1000,24,Male,Divorced,High School,0,1,0
1401,35,500,3000,6,Female,Married,,1,0,0
1482,45,1000,3000,6,Male,Divorced,Bachelor,1,0,0
1263,30,500,4000,36,Female,Single,Bachelor,0,1,0
1141,45,300,1000,6,Other,Single,,0,1,0
1220,40,700,2000,6,Other,Married,Master,0,0,0
1282,30,300,2000,6,Female,Married,Bachelor,0,1,1
1378,30,700,2000,36,Female,Divorced,PhD,1,1,0
1294,40,300,4000,36,Female,Single,High School,1,1,0
1218,35,300,1000,24,Female,Single,Bachelor,1,1,1
1081,35,1000,4000,24,Male,Married,High School,1,1,0
1474,30,700,2000,24,Male,Married,High School,0,0,0
1288,35,500,3000,12,Male,Divorced,Master,1,1,1
1102,25,300,4000,6,Female,Married,High School,1,1,0
1361,30,700,3000,36,Female,Married,High School,1,0,0
1128,40,700,3000,12,Male,Single,,0,0,0
1045,25,500,1000,24,Male,Married,Bachelor,1,0,0
1138,40,500,3000,24,Male,Single,High School,0,1,0
1416,30,300,1000,6,Other,Single,High School,0,0,0
1259,30,500,3000,6,Male,Single,High School,1,0,0
1216,40,300,4000,24,Male,Married,Master,0,1,0
1229,45,300,1000,12,,Married,High School,0,1,0
1215,35,700,3000,12,Female,Divorced,Master,0,0,0
1430,25,1000,1000,6,Female,Married,High School,1,0,0
1190,35,,1000,6,Male,Married,High School,0,1,0
1283,35,700,4000,12,Female,Single,Bachelor,0,0,0
1135,35,700,3000,24,Male,Single,,0,1,1
1285,30,,1000,12,Male,Married,High School,0,0,0
1410,,300,3000,12,Male,Single,High School,0,0,0
1263,25,700,3000,36,Female,Married,Master,0,0,1
1195,30,700,3000,24,Male,Married,PhD,1,0,0
1111,40,500,4000,6,Female,Divorced,PhD,1,0,0
1331,30,1000,4000,12,Male,Married,Bachelor,0,0,1
1163,25,500,4000,6,Male,Single,High School,1,0,0
1030,40,300,3000,12,Female,Married,Bachelor,0,0,0
1442,30,500,2000,6,Female,Single,High School,1,0,1
1152,30,500,3000,6,Male,Married,Master,0,0,0
1132,,700,3000,24,Female,Divorced,Master,1,0,0
1479,35,500,1000,36,Male,Divorced,,0,1,0
1201,30,500,1000,6,Male,Divorced,Bachelor,0,0,1
1499,25,700,2000,12,Female,Divorced,High School,1,1,0
1423,30,500,1000,24,Female,Married,Master,1,1,1
1162,40,500,3000,36,Female,Married,,0,1,0
1342,45,1000,3000,12,Male,Married,High School,1,0,0
1133,25,700,1000,36,Female,Single,Bachelor,1,0,0
1407,45,1000,3000,24,Female,Divorced,High School,1,0,0
1187,35,,2000,36,Female,Single,Bachelor,0,0,0
1002,,500,1000,36,Female,Single,Bachelor,0,1,0
1143,25,500,4000,24,Male,Married,Bachelor,0,0,0
1367,25,300,2000,36,Male,Married,High School,0,0,0
1275,35,300,2000,36,Female,Married,,1,1,0
1137,45,700,2000,12,Other,Single,Bachelor,1,1,0
1005,30,700,3000,6,Female,Single,PhD,0,1,0
1346,30,300,2000,12,Male,Divorced,High School,1,0,0
1339,40,700,2000,6,Female,Divorced,Bachelor,1,0,0
1121,30,700,2000,6,Other,Divorced,,0,1,1
1108,,300,4000,36,Female,Divorced,Bachelor,1,0,0
1482,45,700,2000,36,Male,Married,High School,1,0,0
1323,40,700,4000,36,Female,Divorced,High School,1,1,0
1464,,700,1000,12,Female,Single,Bachelor,1,1,0
1174,,500,1000,24,Male,Married,,1,0,0
1270,40,700,1000,36,Male,Divorced,High School,0,0,0
1301,25,1000,4000,24,Male,Single,High School,1,0,0
1246,40,700,1000,24,Male,Divorced,Bachelor,1,1,0
1106,,700,4000,24,Other,Married,Bachelor,0,1,0
1488,35,1000,1000,6,,Married,PhD,0,0,0
1384,25,1000,3000,24,Male,Married,Bachelor,1,1,0
1477,40,500,2000,36,Female,Divorced,Bachelor,0,0,0
1146,40,1000,3000,12,Male,Married,Bachelor,1,1,0
1204,40,1000,4000,6,Male,Married,Master,1,1,0
1164,25,1000,1000,36,Female,Divorced,Master,0,0,1
1195,45,300,3000,6,Male,Single,Bachelor,1,0,0
1487,25,500,3000,6,Female,Divorced,Master,0,1,0
1419,30,1000,3000,36,Female,Married,Bachelor,1,1,0
1160,30,1000,1000,24,,Divorced,Bachelor,1,0,0
1235,35,500,3000,12,Other,Married,High School,0,0,0
1351,25,1000,3000,36,Male,Married,Master,1,1,0
1079,30,500,2000,36,Female,Divorced,High School,0,1,0
1396,35,300,1000,36,Male,Single,High School,0,0,0
1364,40,300,2000,24,Male,Married,PhD,0,0,0
1383,40,500,2000,6,Male,Married,High School,1,0,1
1055,25,700,2000,6,Male,Single,High School,0,0,0
1378,25,700,1000,6,Female,Married,High School,1,1,0
1159,35,300,2000,12,,Single,High School,0,0,0
1417,30,700,3000,36,Female,Divorced,Bachelor,1,0,0
1029,45,500,3000,12,Male,Married,,0,0,0
1359,45,300,3000,12,Female,Married,Bachelor,0,0,0
1312,35,,4000,36,Female,Single,Bachelor,0,0,0
1074,30,300,3000,12,Male,Single,High School,0,0,0
1113,25,300,4000,6,Female,Married,Bachelor,0,0,0
1012,35,,2000,36,,Divorced,High School,1,1,0
1216,30,700,2000,12,Female,Divorced,High School,0,0,0
1325,40,500,4000,12,Male,Single,,0,1,0
1436,45,500,4000,12,Female,Married,Bachelor,0,0,0
1310,25,300,2000,24,Female,Single,High School,1,1,0
1429,45,500,3000,36,Female,Married,Master,0,0,1
1324,35,1000,1000,24,Female,Divorced,High School,0,1,0
1431,40,300,3000,24,Male,Single,,1,0,0
1461,,500,3000,12,Male,Divorced,Master,0,1,0
1432,35,700,3000,24,Female,Single,High School,0,0,0
1100,,700,3000,12,Female,Single,Bachelor,1,1,0
1089,40,700,4000,36,Male,Single,High School,0,0,0
1035,40,700,2000,12,Female,Married,High School,1,1,0
1059,,300,2000,6,Male,Married,High School,1,1,0
1259,30,1000,1000,24,Male,Single,Master,0,1,0
1160,35,500,1000,12,Other,Married,Master,0,1,0
1032,40,300,2000,24,Male,Married,Master,1,0,0
1252,,1000,2000,24,Female,Single,Bachelor,0,1,0
1107,30,500,2000,36,Male,Divorced,Master,1,1,0
1411,35,700,2000,6,Female,Single,High School,0,0,0
1424,40,300,4000,12,Male,Divorced,Bachelor,0,0,0
1153,30,500,2000,36,Male,Married,PhD,1,0,0
1464,45,500,3000,24,Female,Married,Master,1,0,1
1148,25,300,4000,36,,Divorced,,1,0,1
1168,40,500,2000,12,Male,Single,Master,0,0,1
1276,,700,4000,6,Male,Married,High School,0,0,0
1485,40,1000,3000,24,Female,Married,Master,1,1,0
1166,30,700,1000,6,Male,Married,Master,1,0,0
1014,30,700,4000,36,Female,Married,,0,1,0
1464,35,700,2000,24,Female,Divorced,High School,0,1,0
1339,25,,2000,36,Male,Married,Bachelor,1,0,0
1267,25,,3000,24,Female,Divorced,High School,1,0,0
1155,35,500,3000,6,Male,Single,High School,0,1,0
1146,25,700,2000,6,Male,Married,Master,1,0,0
1427,45,300,3000,24,Other,Divorced,High School,0,0,0
1264,35,500,4000,12,Male,Divorced,PhD,1,0,0
1445,30,500,2000,12,Male,Single,,0,0,0
1307,35,700,2000,24,Male,Single,Bachelor,0,0,0
1430,40,700,3000,36,Male,Single,Master,1,1,0
1338,30,300,3000,12,Male,Divorced,Bachelor,0,1,0
1254,30,700,4000,36,Male,Single,Master,1,0,0
1241,40,300,4000,12,Other,Married,Master,0,0,0
1110,40,700,2000,6,,Married,Bachelor,0,0,0
1490,40,700,2000,12,Male,Single,Bachelor,0,0,0
1089,25,300,4000,36,Female,Married,Master,0,1,0
1441,30,1000,2000,36,Male,Divorced,,0,1,0
1309,35,1000,2000,12,Male,Single,,1,0,0
1280,40,300,3000,36,Female,Married,Master,1,1,1
1392,35,1000,1000,24,Female,Divorced,,1,0,1
1323,30,700,4000,24,Other,Married,Bachelor,1,1,1
1108,30,700,4000,36,Female,Married,Bachelor,0,0,0
1081,30,1000,3000,12,Male,Single,PhD,0,0,0
1432,,300,1000,24,Other,Married,PhD,0,1,0
1000,35,1000,2000,6,Male,Divorced,High School,0,1,0
1390,35,1000,2000,24,Female,Divorced,High School,0,1,1
1378,25,700,1000,24,Male,Divorced,Master,1,0,0
1348,35,500,1000,36,Female,Divorced,Master,1,1,0
1420,40,500,4000,12,Male,Single,,1,1,0
1294,25,300,2000,36,Female,Married,High School,1,1,0
1420,30,500,2000,12,Male,Married,PhD,0,0,0
1393,30,500,3000,36,Female,Divorced,Master,0,0,1
1453,35,300,1000,36,Male,Married,Bachelor,0,1,0
1324,35,1000,2000,6,Male,Married,Bachelor,1,1,0
1207,25,300,2000,24,Male,Married,Bachelor,1,0,0
1116,40,300,3000,36,,Single,Master,0,0,0
1490,40,700,4000,12,Female,Single,High School,0,0,1
1084,25,700,3000,24,Male,Married,High School,0,1,0
1290,25,300,2000,36,Male,Divorced,PhD,0,1,1
1169,40,700,4000,6,Female,Divorced,PhD,1,1,0
1255,25,,3000,6,Other,Married,Bachelor,0,0,1
1006,25,,4000,36,Female,Single,Master,1,0,1
1176,40,1000,3000,24,Male,Single,Bachelor,0,0,0
1325,,700,4000,6,Female,Divorced,Master,0,1,0
1062,30,700,2000,36,Male,Married,High School,0,1,0
1313,25,500,4000,6,Male,Divorced,Bachelor,1,0,0
1053,35,500,4000,36,Female,Single,High School,0,0,0
1196,35,500,2000,12,Male,Married,High School,1,0,1
1396,40,700,3000,6,Male,Divorced,High School,1,0,0
1291,40,300,2000,36,Female,Married,Bachelor,1,0,0
1100,35,700,1000,12,Female,Single,Master,0,1,0
1306,35,1000,2000,36,Female,Divorced,,1,0,1
1464,30,300,3000,24,Female,Divorced,High School,1,1,0
1426,,300,1000,6,Male,Married,High School,1,0,0
1472,35,700,4000,24,Male,Married,,0,0,0
1109,25,1000,4000,6,Male,Single,Master,1,1,1
1221,35,700,3000,36,Male,Married,Bachelor,0,0,0
1126,30,500,4000,6,Male,Divorced,,1,1,0
1294,40,700,2000,24,Male,Married,Bachelor,1,0,0
1050,45,700,2000,24,,Divorced,High School,1,1,0
1296,45,500,3000,36,Female,Married,,0,1,0
